name,image,url,contents
BFL 레마트 에어쿨 지퍼빅포켓 긴팔티셔츠 B22RTS-522,31782267.jpg,https://m.nsmall.com/goods/31782267,"오블 볼 12시까지 결제하고 내일 받아보세요!

바람을 즐기는 캠핑/스포츠/아웃도어에 적합한 데일리룩으로, 자연과 더불어 실용적이고 편안한 프리미엄 라이프 스타일링 브랜드입니다.

빠른 건조로 제작된 이 좋은 티셔츠는 방오성 테스트를 완료한 제품으로, 언제든지 착용하기 좋아요.

전체 메쉬 펀칭 원단으로 통풍성이 뛰어나 사방팔방 바람이 통하는 티셔츠입니다.

파워 스트레치 소재로 제작되어 몸의 움직임에 따라 유연하게 늘어나 매우 편안합니다. 또한 우수한 복원력으로 옷의 변형이 적어 오랜 기간 착용할 수 있어요.

여름을 위한 필수품으로, 탄력이 좋고 구김이 잘 생기지 않는 원단으로 편안하게 입을 수 있습니다. 물에 의한 오염에 강하고 빠르게 건조되어 쾌적함을 유지합니다.

편안한 라운드넥 디자인에 베이직한 스타일을 더하고, 로고 넥테이프와 가슴 포켓을 추가하여 실용적이고 스타일리시한 요소를 더했습니다. 메쉬 소재의 빠른 공기 순환으로 시원하게 입을 수 있습니다.

색상: 블랙, 그레이, 네이비

사이즈: 
- 총 기장: 67, 69, 71
- 어깨: 43.5, 45, 46.5
- 가슴 둘레: 99, 104, 109
- 밑단 둘레: 98, 103, 108
- 팔 기장: 61, 62, 63

상품명: BFL 레마트 에어쿨 지퍼 빅 포켓 긴팔 티셔츠 B22RTS-522"
남녀공용 무지 반팔티 면 20수 티셔츠 3장세트,34296283.jpg,https://m.nsmall.com/goods/34296283,"37077  
10 1176  
0235165  

기본에 충실한 티셔츠  

코마사 원사 100% 면 소재로 부드러운 착용감을 선사합니다.  

코마사는 일반 면사보다 더 정제된 고급 면사입니다. 잔털을 제거한 과정을 거쳐 섬도가 균일하고 높은 강도로 보풀이 적어 광택이 좋습니다.  

그레이 컬러는 면 85%, 비스코스 15%입니다. 실의 굵기와 원단의 두께가 도톰하여 착용 시 비침이 덜하며 세탁 시 늘어짐이 적고 부드럽습니다. 조금 더 고급 원단에 속합니다.  

#단독 작용 #이어드 #스탠다드 핏  

30수는 실의 굵기와 원단의 두께가 얇아 착용 시 비침이 있을 수 있으나 통풍이 수월하고 무더운 날씨에 어울립니다.  

#이너 작용 #시원함 #실키 핏  
디테일을 확인해보세요.  

100% 코마사 면으로 사계절 착용 가능합니다.  

개별 포장 및 세탁 변형 최소화, 택배 발송 진행합니다.  

고중량의 면 소재는 착용감을 오랫동안 유지해줍니다.  

가장 실용적인 3가지 색상, 매일 언제나 필요합니다.  

2중 봉제로 더욱 튼튼하게 목 늘어짐을 최소화하였습니다.  

부드러운 20수 코마사 원단입니다.  

*남성 L사이즈 핏  
*여성 14 사이즈 핏  

추천 사이즈는 판매 통계를 통한 실착 고객님들의 사이즈별 만족도를 기준으로 분류하였으며, 키나 체형에 따라 차이가 있을 수 있습니다.  

사이즈 안내  
어깨너비: 45, 46, 48, 50  
가슴너비: 49.5, 51, 55  
소매기장: 20, 21, 23, 24  
총기장: 67, 69, ~, 79  

세탁 시 주의사항  
새제품은 단독 세탁을 권장합니다. 블랙 색상은 물이 빠져 이염이 될 수 있으니 단독 세탁을 권장합니다.  

자연 건조를 권장하며 서늘한 곳에서 자연 건조하는 것이 면 소재 제품에 손상을 줄여줍니다.  

필수 세탁 유의사항: 염소 표백 금지, 건조기 사용 자제.  

세탁물 온도: 20~30도(중성세제 권장).  

자주 묻는 질문  
새제품에서 냄새가 나는데 왜 그런가요?  
워싱 및 특수 가공으로 인해 새제품은 일부 워싱 냄새가 날 수 있으나 시간이 지나면 자연스럽게 사라집니다.  

같은 제품, 같은 사이즈인데 길이가 조금 달라요.  
같은 제품이여도 색상이나 개체 차이가 발생할 수 있으며, 색상에 따라 내외의 오차는 불량이 아니므로 참고 부탁드립니다.  

검은색 옷에서 물이 빠져요.  
염색해 제작하기 때문에 물빠짐이 일부 발생할 수 있으며, 구매 후 세탁 시 이염이 있을 수 있습니다.  

이상 사항이 있는 제품은 고객센터로 연락주시면 빠르게 처리 도와드리겠습니다.  

오후 3시 이전 구매 시 당일 출고됩니다.  
평일 오후"
빌리버스 남성 반팔티 반소매 30수 라운드 면 티셔츠 기본티 BHZ021,34060390.jpg,https://m.nsmall.com/goods/34060390,"**빌리버스 남성 반팔티 반소매 30수 라운드 면 티셔츠 기본티 BHZ021**

- 30수로 제작되었습니다. 두께감을 확인해주세요 :)
- 매끄러운 감으로 편안하게 착용하기 좋고, 세탁 후 쉽게 줄어들거나 늘어나지 않습니다.
- 데일리한 컬러부터 포인트 컬러까지 다양한 7가지 컬러로 준비했습니다.

다른 티셔츠와는 다른 포인트 디테일을 확인해주세요.
편안한 라운드 넥 디자인과 깔끔한 밑단 디테일이 특징입니다. 
깔끔하게 떨어지는 밑단라인과 박음질로 오랜 시간 착용이 가능합니다.

실제 제품에 가장 가까운 이미지입니다. 제품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다.

**사이즈 정보:**
- 어깨 단면: 48 / 가슴 단면: 46 / 소매 기장: 22 / 소매 폭: 21.5 / 총 기장: 73 (95사이즈)
- 어깨 단면: 50 / 가슴 단면: 48 / 소매 기장: 23 / 소매 폭: 22.5 / 총 기장: 74 (100사이즈)
- 어깨 단면: 52 / 가슴 단면: 50 / 소매 기장: 24 / 소매 폭: 23.5 / 총 기장: 75 (105사이즈)
- 어깨 단면: 54 / 가슴 단면: 52 / 소매 기장: 25 / 소매 폭: 24.5 / 총 기장: 76 (110사이즈)

**신축성:** 보통  
**두께:** 보통 (밝은 색상만 비침 있음)  
**안감:** 없음  
**핏:** 오버핏  
**소재:** 면 100%  
**제조국:** 한국  

품질 보증 기준은 관련 법 및 소비자 분쟁 해결을 준수합니다.

**세탁 주의 사항:**
- 세탁시 물빠짐으로 인한 이염현상이 있을 수 있습니다.
- 열에 의한 변형이 있을 수 있으니 세탁 또는 관리 시 주의 바랍니다.
- 오래 착용하시려면 드라이클리닝을 권장합니다.

**배송 정보:**
- 배송 방법: 택배 발송 (우체국 택배 1588-1300)
- 배송 지역: 전국배송 (해외배송 가능)
- 배송 기간: 의류, 패션잡화, 가방, 신발은 영업일 기준 1-3일 이내 배송되며, 수제화일 경우 제작 상품이므로 7일 이상 소요됩니다.

- 제주 및 도서산간 지역일 경우 추가 비용이 발생할 수 있습니다. (제주: 3,000원, 도서산간지역: 5,000원)

**교환/반품 안내:**
- 상품 교환/반품은 수령일로부터 7일 이내 신청해야 합니다.
- 불량상품은 동일한 상품, 색상으로 교환 가능합니다.
- 고객 변심으로 인한 교환은 왕복 택배비(6,000원)가 발생합니다.

교환/반품이 불가능한 경우:
- 상품 포장 및 태그 손상 시
- 세탁, 수선, 사용 흔적이 있는 경우
- 구성이 누락된 경우
- 수제화는 재판매가 어려워 교환/반품 불가

**고객센터:**  
- 상담시간 외의 문의는 실시간이 어렵"
남성 국산 간절기 시보리 카라 긴팔티 LM-KAA-Q002-흰색,33887536.jpg,https://m.nsmall.com/goods/33887536,"온라인 판매처 분야

남성 바지 부문 우수
파파브로

최 : 대한소비자협의회 한국소비자평가

2023 한국소비자산업평가

파파브로(주식회사 샵앤)에서 제작된 이미지로, 무단 사용 시 법적 책임이 따릅니다.

색상: 레드, 블루, 흰색, 진네이비

고객님의 화면 해상도에 따라 제품 색상 밝기 차이가 발생할 수 있습니다.

노: 잘 어울리는 직한 카라 세미라인
신축성이 좋고 착용감이 좋은 소매 디자인입니다.

소재: 폴리에스터 100%
제조국: 한국
소매 길이, 세탁법: 염소 표백, 손세탁, 드라이클리닝 가능
※ 사이즈 측정 방법에 따라 1~3cm 정도의 오차가 발생할 수 있습니다.

사이즈:

| 사이즈 | 어깨 너비 | 가슴 너비 | 소매 길이 | 총 길이 |
|--------|-----------|-----------|-----------|---------|
| 95     | 45        | 52        | 61        | 69      |
| 100    | 46        | 54.5      | 62        | 70      |
| 105    | 47        | 57        | 63        | 74      |
| 110    | 48        | 59.5      | 64        | 74      |

배송 안내

배송 기간은 결제일로부터 2~3일 정도 소요됩니다(공휴일 제외). 일부 입고가 지연되는 상품은 배송이 늦어질 수 있으니 이점 양해 부탁드리며 여유 있게 주문해 주시기 바랍니다.

* 배송 전 취소나 변경을 원하시는 경우, 오전 11시 30분 이전까지 고객센터로 연락 바랍니다.
* 배송 전 상품 품절 안내: 주문하신 제품의 재고 품절로 인해 환불 안내 혹은 자동 환불 처리가 될 수 있습니다.

주문 전 필독 사항입니다.

제품의 촬영과 조명에 따라 색상 차이가 발생할 수 있으며, 재는 분에 따라서 1~3cm의 실측 차이가 날 수 있습니다. 실밥 나옴, 마감 처리는 불량 사유가 되지 않습니다.

교환 및 반품은 제품과 함께 보내드린 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다. (홈페이지의 경우 고객센터로 전화 주시면 빠른 신청이 가능합니다.)

사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능하며, 다른 상품으로 교환을 원하실 경우 고객센터로 문의 전화 바랍니다. (교환 가능 횟수는 제한이 없습니다.)

받으신 교환 및 반품(환불) 신청서에 교환할 상품을 기재하며, 교환 배송비 6,000원(주문 시 선결제 했을 경우 3,000원)을 동봉하거나 계좌로 입금해 주시기 바랍니다. 교환 진행 중 제품 품절 시 배송비는 반품 배송비로 전환되어 환불 처리됩니다.

반품하실 경우 반품 배송비 6,000원(주문 시 선결제 했을 경우 3,000원)을 동봉하거나 계좌로 입금 후 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 작성하여 보내주시기 바랍니다.

불량으로 인한 건은 고객센터"
BFL 추위해제 남성 고밀도 기모 반폴라 티셔츠 겨울 반목티(M4WT04),33594607.jpg,https://m.nsmall.com/goods/33594607,"BFL 추위해제 남성 고밀도 기모 반폴라 티셔츠 겨울 반목티(M4WT04)

30여 년 전통의 캠핑, 아웃도어 전문 브랜드로 차별화된 제품을 선보이며 합리적인 가격으로 소개하는 대한민국 대표 캠핑, 아웃도어 브랜드입니다.

비에프엘 추위해제 남성 고밀도 기모 반폴라 티셔츠
컬러: 그레이, 네이비, 블랙, 베이지
사이즈: 95, 100, 105, 110

두께감 도톰, 신축성 매우 우수, 안감 기모

뛰어난 내구성과 우수한 퀄리티를 자랑합니다. 원단 양면에 부드러운 기모를 적용하여 피부에 닿는 감촉이 부드럽고, 맨살에도 까슬거림이 적습니다.

아낌없이 중량을 올려 일반 기모에 비해 원단이 따뜻하며 보온성이 매우 우수합니다. 전제 기모 원단으로 따뜻하고, 전체 신축성으로 편안합니다.

촉감이 부드러워 피부에 자극이 없으며, 오래 입어도 불편하지 않습니다. 일반 기모 원단에 비해 더 도톰한 기모로, 겉감과 안감 모두 기모라 두 배로 따뜻합니다.

모니터의 해상도에 따라 약간의 차이가 있을 수 있습니다. 착용 시기는 개인에 따라 다르게 느낄 수 있으니 양해 부탁드립니다.

사이즈는 재는 방법에 따라 2~3cm 차이가 있을 수 있으며, 색상 차이가 있을 수 있습니다.

사이즈 정보:
- 사이즈: 95, 100, 105, 110
- 어깨너비, 가슴너비, 팔길이, 총기장: 
  - 95: 67cm, 48cm, 45.5cm
  - 100: 68cm, 51cm, 47cm
  - 105: 69cm, 53cm, 48cm
  - 110: 70cm, 54.5cm, 50cm

폴리에스터 96%, 폴리우레탄 5%로 제작되었습니다."
빌리버스 남자 티셔츠 BCM025 헨리넥 7부 기본 무지티,33493025.jpg,https://m.nsmall.com/goods/33493025,"빌리버스 남자 티셔츠 BCM025 헨리넥 7부 기본 무지티

구김에 강하고 형태 안정성이 우수하며 세탁 후에도 다림질 없이 간편하게 관리할 수 있습니다. 스판으로 다양한 활동에도 착용감을 느낄 수 있습니다. 부드럽고 신축성 좋은 폴리 소재로 자유롭고 편안한 착용감을 제공합니다. 심플하고 무난한 디자인으로 어디든 잘 어울리는 3가지 컬러로 준비했습니다.

편안하게 착용하기 좋고 소재로 안전한 물세탁이 가능합니다. 일상 속에서도 부담 없이 입기 좋은 제품입니다. 다른 니트 티셔츠와는 다른 포인트 디테일을 확인해 주세요.

상품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다. 이미지와 실제 제품의 색상은 다를 수 있습니다.

배송 방법: 택배 발송 (우체국 택배 1588-1300)  
배송 지역: 전국 배송 (해외 배송 가능)  
배송 기간: 의류, 패션 잡화, 가방, 신발은 영업일 기준 1-3일 이내 배송되며, 수제화일 경우 제작 상품이므로 7일 이상 소요됩니다.  

부득이하게 우체국 택배 이외의 다른 택배로 보내시는 경우 선불로 보내주시기 바랍니다. (우체국 택배 이외의 타 택배사 착불로 보내시는 경우 고객님께 비용이 청구될 수 있습니다.) 제주 및 도서 산간 지역일 경우 배송 진행 시 추가 비용이 발생할 수 있습니다. (제주: 3,000원 / 도서 산간 지역: 5,000원) 상품 특성에 따라 배송 지연 시 개별적으로 연락드립니다.  

공휴일은 휴무로 배송이 1-2일 더 지연될 수 있습니다.  

상품 교환/반품은 수령일로부터 7일 이내(주말, 공휴일 포함) 신청해 주셔야 하며, 반품 시에는 반드시 카카오톡으로 문의 주셔야 회수 요청을 도와드립니다. 불량이나 오배송을 제외한 모든 반품은 왕복 택배비(6,000원)를 부담하셔야 하며, 택배 비용은 구매하신 제휴몰 고객센터로 반드시 문의하시기 바랍니다.  

교환/반품이 불가능한 경우:  
- 회수 상품의 상품 포장(투명 폴리백 / 상자) 및 상품 태그가 손상되었을 경우  
- 불량 상품 포함 상품 가치가 떨어진 경우 (세탁, 수선, 화장품, 향수 냄새, 사용 흔적 - 오염/흠집/주름/늘어남/심한 구김 등)  
- 구매한 상품의 구성품이 누락된 경우 (의류 부착 악세서리, 옷걸이, 사은품 등)  
- 수제화는 고객님의 별도 요청이 있는 경우 재판매가 어려워 교환/반품 불가  
- 상품 주머니 속의 쓰레기, 화장품 등 물건이 같이 나오는 경우 텍을 제거하지 않았어도 착용으로 간주해 교환/반품 불가  

불량으로 인정되지 않는 경우:  
- 신발의 경우 제품별 사이즈 표기가 해외 사이즈 표와 상이할 수 있으며, 이로 인한 무상 교환/반품 불가  
- 상품 봉제 처리 과정에서 실 뭉침 / 실밥이 있거나 느슨하게 마감된 경우"
[폴스크릭 외] 스포츠/캐주얼 썸머의류 균일가 모음전,33270962.jpg,https://m.nsmall.com/goods/33270962,"00

[폴스크릭] 남여 썸머 액세사이즈 윈드브레이커  
- 컬러: 남 - L그레이, 네이비  
- 컬러: 여 - 베이지, 화이트  
- 사이즈: 남 - 95, 100, 105, 110, 115  
- 사이즈: 여 - 90, 95, 100, 110  

ㅇ [폴스크릭] 남여 썸머 트랙 티셔츠/롱팬츠/숏팬츠 택1  
- 숏팬츠: 그레이  
- 사이즈: 남 - 95, 100, 105, 110, 115  
- 사이즈: 여 - 90, 95, 100, 105, 110  

[험머] 여성 시그니처 반팔 티셔츠  
- 컬러: 블랙, 화이트, 오렌지  
- 사이즈: 90, 95, 100, 105  

[험머] 여성 네오트리 컴포트 반팔 티셔츠  
- 컬러: 블랙, 화이트  
- 사이즈: 95, 100, 105  

[험머] 여성 테크터프 아이스 반팔 티셔츠  
- 컬러: 화이트1, 화이트2, 그레이, 네이비  
- 사이즈: 90, 95, 100  

[펠틱스] 남성 오가닉 티셔츠  
- 컬러: 블랙, 화이트, 핑크, 블루, 베이지  
- 사이즈: 55, 66, 77, 88, 99  

[펠틱스] 여성 썸머 이지 반팔 티셔츠  
- 사이즈: 55, 66, 77  

[시에로] 썸머 수피마 100 티셔츠  
- 컬러: 네이비, 화이트, 블랙, 코랄  
- 사이즈: 55, 66  

[코베아] 남성 썸머 메쉬 베이스레이어  
- 컬러: 더스크블루, 네이비, 마이보리, 그레이, 블랙  
- 사이즈: 95, 100, 105  

[이상봉 골프] 남성 시그니처 매스트해브 셔츠  
- 컬러: 화이트, 네이비 프린트, 블랙  
- 사이즈: 95, 100, 105, 110  

[람브레타] 여성 썸머 폴로 티셔츠  
- 컬러: 블랙, 레드, 화이트  
- 사이즈: 90, 95, 100, 105  

[람브레타] 남성 썸머 폴로 티셔츠  
- 컬러: 블랙, 네이비, 화이트  
- 사이즈: 95, 100, 105, 110  

[람브레타] 남성 로고 프린트 반팔 티셔츠  
- 컬러: 블랙, 화이트  
- 사이즈: 95, 100, 105, 110  

[카루소] 남성 썸머 코튼 폴로 카라 반팔  
- 컬러: 마쿠아네이비  
- 사이즈: 95, 100, 105  

[르까프] 여성 메어패스 썸머 카라셔츠  
- 컬러: 레드, 네이비, 멜란지 그레이, 바이올렛  
- 사이즈: 55, 66  

[세서미 스트리트] 남성 프레시업 반팔 티셔츠  
- 컬러: 화"
이지바이 원단집중 남자 봄 여름 집업 티셔츠(SI42LT017M) 빅사이즈 등산 아웃도어 남성 작업복 티셔츠,32852072.jpg,https://m.nsmall.com/goods/32852072,"저희 이지바이는 당신의 라이프와 관련된 다양한 제품을 판매합니다! 고민은 저희가 하겠습니다. 고객님은 구매만 하세요!

상품명: 이지바이 원단집중 남자 봄 여름 집업 티셔츠 (SI42LT017M) 빅사이즈 등산 아웃도어 남성 작업복 티셔츠

컬러: 그레이, 블루, 네이비, 차콜  
사이즈: 95, 100, 105, 110, 115

두께감: 보통  
신축성: 우수  
사이즈: 정사이즈  
계절: 춘추용

놓치기 쉬운 디테일을 한번에 모아보세요.  
고급 나염으로 세탁에도 변형 없는 제품입니다.

원단이 다릅니다. 비슷하게 생겼다고 다 똑같은 옷이 아닙니다. 원단을 확인하세요!

상품정보 안내:  
체형에 따라 핏이 달라질 수 있으므로 반드시 실측 사이즈를 확인해 주세요.

색상: 차콜/그레이/네이비/블루  
사이즈: 95/100/105/110/115  
소재: 폴리에스터 93% + 폴리우레탄 7%  
제조년월: 2023년 3월  
제조국: 방글라데시  
판매/수입: (주)이지바이

모델: 182cm / 75kg / 100사이즈

모든 실측 사이즈는 단면 사이즈입니다. 사이즈는 재는 위치와 사람에 따라 2~3cm 정도 차이가 있을 수 있습니다."
이지바이 겨울필수템 남성 기모 하이넥 목폴라 티셔츠 터틀넥 목티(JH33LT071M),32550644.jpg,https://m.nsmall.com/goods/32550644,"저희 이지바이는  
당신의 라이프와 관련된 고민은 저희가 하겠습니다. 고객님은 구매만 하세요!  

쉽게 사자,  
이지바이  

**겨울 필수템 남성 기모 하이넥 목폴라 티셔츠**  

컬러: 그레이, 네이비, 블랙  
사이즈: 95, 100, 105, 110, 120  

목끝까지 와닿는 따뜻함  
도톰한 기모로 한겨울에도 따뜻하게!  

목토시와 기모 티셔츠 2개를 챙길 필요 없이 하나면 충분합니다.  
야외에서 작업하는 작업자분들, 배달 기사님들께 강력 추천하는 상품입니다.  
높은 하이넥과 강력한 보온력으로 추운 날씨에 하루 종일 따뜻하게 지켜줍니다.  

까슬거림이 적은 부드러운 기모로 단독 착용으로도 크게 불편함이 없습니다.  
일반 기모보다 더 도톰하여 보온성이 매우 뛰어납니다.  
여러 재미가 믹스된 원단으로 단조롭지 않게 깔끔한 스타일을 제공합니다. (블랙은 무지 원단입니다)  

실제 색상과 약간의 차이가 있을 수 있습니다.  
제품 이미지는 모니터 해상도에 따라 다를 수 있습니다.  

체형에 따라 핏이 달라질 수 있으므로 반드시 실측 사이즈를 확인해주세요.  

**색상:** 그레이, 네이비, 블랙  
**사이즈:** 95, 100, 105, 110, 120  
**소재:** 폴리에스터 100%  
**제조년월:** 2022년 11월  
**제조국:** 중국  
**판매/수입:** 바투라  

어깨너비 및 핏 안내:  
루즈라인: 전체적으로 헐렁한 핏의 편안한 라인  
슬림라인: 가슴부터 일자로 떨어지는 일반적인 라인  
핏: 전체적으로 몸에 자연스럽게 밀착되는 실루엣  

**사이즈**  
- 95: 총길이 60.5, 가슴 52, 팔길이 46  
- 100: 총길이 67, 가슴 54, 팔길이 48  
- 105: 총길이 70, 가슴 56, 팔길이 50  
- 110: 총길이 72.5, 가슴 58, 팔길이 52  
- 120: 총길이 75, 가슴 60, 팔길이 54  

사이즈는 재는 위치와 사람에 따라 2~3cm 정도 차이가 있을 수 있습니다. (단위: cm)  

이 제품은 대퀄리티의 좋은 소재로, 재택근무 시에도 편안하게 착용할 수 있습니다.  
겨울에 착용하는 원단은 양털과 같은 보온성이 우수하며, 촉감이 매우 부드럽습니다.  
보온 효과를 올리고 도톰한 기모 원단으로 제작되었습니다.  

고급 원단으로 만들어져 보온성과 방풍성이 뛰어나며, 생활 발수가 가능하여 매우 편안합니다."
[파파브로] 남성 간절기 등산 반집업 하이넥 티셔츠 MB-MOA-ST681,34682324.jpg,https://m.nsmall.com/goods/34682324,"온라인 판매처 분야

남성 바지 부문 우수  
파파브로  

최우수: 대한소비자협의회  
한국소비자평가  

2023 한국소비자산업평가  

파파브로(주식회사 샵앤)에서 제작된 이미지로, 무단 사용 시 법적 책임이 있습니다.

윈개 95. 100, 105, 110  
60103 블랙, 와인, 네이비, 청록, 그레이  

가벼운 등산복으로 입기 편한 디자인  

가벼운 얇은 소재로 신축성이 뛰어나며 편안하게 착용할 수 있습니다.  
일상용으로도 입기 좋은 긴팔 등산 티셔츠입니다.  

고객님의 화면 해상도에 따라 제품 색상 밝기 차이가 발생할 수 있습니다.  
소지품을 보관할 수 있는 가슴 지퍼 포켓이 있습니다.  
깔끔하게 마무리된 핏 디자인입니다.  

사이즈 표를 참고하시어 입는 사이즈와 비교하여 주문하시면 좋습니다.  
※ 사이즈 측정 방법에 따라 약 1~3cm 정도의 오차가 발생할 수 있습니다.  

가슴너비       소매길이       깃길이       총길이  
51.5            55             4            66  
54              56             4            67  
56.5            57             4            68  
59              58             4            69  

배송 안내  

배송기간은 결제일로부터 2~3일 정도 소요됩니다. (공휴일 제외)  
일부 입고가 지연되는 상품은 배송이 늦어질 수 있으니 양해 부탁드립니다.  
배송 전 취소나 변경을 원하시는 경우 오전 11시 30분 이전까지 고객센터로 연락 바랍니다.  

상품 품절 안내  
주문해주신 제품의 재고 품절로 인해 환불 안내 혹은 자동 환불 처리가 될 수 있습니다.  
재고 수량 확인 후 주문 부탁드립니다.  

주문 전 필독 사항입니다.  
제품의 촬영과 조명에 따라 색상 차이가 발생할 수 있으며, 개인에 따라 1~3cm의 실측 차이가 날 수 있습니다.  
실밥 나옴, 마감 처리는 불량 사유가 되지 않습니다.  

교환 및 반품은 제품과 함께 보내드린 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다.  
(홈페이지의 경우 고객센터로 전화 주시면 빠른 신청이 가능합니다.)  

사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능하며, 다른 상품으로 교환을 원하실 시에는 고객센터로 문의 전화 바랍니다.  
(교환 가능 횟수는 제한이 없습니다.)  

받으신 교환 및 반품(환불) 신청서에 교환할 상품을 기재하며 교환 배송비 6,000원을 동봉하거나 계좌로 입금해주시기 바랍니다.  

교환 진행 중 제품 품절될 경우 배송비는 반품 배송비로 전환되어 환불 처리됩니다.  

반품하실 경우 반품 배송비 6,000원을 동봉하거나 계좌로 입금해주시고 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 작성하여 보내주시기 바랍니다.  

불량으로 인한 경우 고객센터로 연락 주시면 상담원의 절차에 따라 안내 받으시고 진행하시면 됩니다.  
상품을"
베이직 모크넥 티셔츠5종 세트 (남),34662993.jpg,https://m.nsmall.com/goods/34662993,"상품명: 베이직 모크넥 티셔츠 5종 세트 (남)

구성: 티셔츠 5종

컬러: 블랙, 네이비, 다크그레이, 카키, 버건디

사이즈: 95, 100, 105, 110, 115

혼용률: 폴리에스터 96%, 폴리우레탄 4%

제조자/수입자: 주식회사 레드캠프코리아

판매자: 주식회사 레드캠프코리아

원산지: 중국

제조년월: 2023.08

세탁방법: 기계세탁 가능 (단독세탁 권장)

상품 설명:
- 베이직 모크넥 디자인
- 가을, 겨울 이너 아이템으로 선호되는 스타일
- 피치 기모 가공으로 부드러운 촉감과 뛰어난 보온성
- 관리가 편한 소재 (폴리에스터 + 신축사)
- 기능성: 발수, 속건, 자외선 차단, 기계세탁 가능

사이즈 상세:
- 가슴둘레: 95 (99cm), 100 (104cm), 105 (109cm), 110 (114cm), 115 (119cm)
- 허리둘레: 95 (99cm), 100 (104cm), 105 (109cm), 110 (114cm), 115 (119cm)
- 밑단둘레: 95 (99cm), 100 (104cm), 105 (109cm), 110 (114cm), 115 (119cm)
- 어깨넓이: 95 (42cm), 100 (44cm), 105 (46cm), 110 (48cm), 115 (50cm)
- 등기장: 95 (67cm), 100 (68cm), 105 (69cm), 110 (70cm), 115 (70cm)
- 암홀: 95 (21.2cm), 100 (22cm), 105 (22.8cm), 110 (23.6cm), 115 (24.4cm)
- 소매기장: 95 (59.5cm), 100 (60.5cm), 105 (62.5cm), 110 (63.5cm), 115 (63.5cm)
- 소매통: 95 (20.5cm), 100 (21.5cm), 105 (22.5cm), 110 (23.5cm), 115 (24.5cm)
- 소매단: 95 (20.5cm), 100 (21.5cm), 105 (22.5cm), 110 (23.5cm), 115 (24.5cm)"
